Age,Income,Purchases,Membership,Churn
27,680.4000000000001,27,Month-to-month,No
36,961.8000000000001,70,Two year,No
34,856.1999999999999,7,Month-to-month,No
38,243.0,0,Two year,No
31,1084.1999999999998,2,Month-to-month,No
26,1182.6,20,Month-to-month,Yes
63,236.39999999999998,66,Two year,No
18,238.20000000000002,3,Month-to-month,No
62,1030.8000000000002,15,Month-to-month,Yes
30,1084.1999999999998,72,Two year,No
21,249.60000000000002,1,Month-to-month,No
18,1071.0,22,Month-to-month,Yes
57,843.5999999999999,3,Month-to-month,Yes
49,802.1999999999999,72,Two year,No
51,238.79999999999998,65,Two year,No
45,429.59999999999997,11,Month-to-month,No
48,946.1999999999999,22,Month-to-month,No
25,244.79999999999998,14,One year,No
56,891.0,41,Month-to-month,No
43,777.5999999999999,17,One year,No
51,245.39999999999998,11,Month-to-month,No
20,1120.1999999999998,15,Month-to-month,Yes
29,238.79999999999998,1,Month-to-month,Yes
18,1066.8000000000002,5,Month-to-month,Yes
61,1149.6,33,One year,Yes
22,1327.8000000000002,72,Two year,No
47,483.59999999999997,3,Month-to-month,No
47,984.0,2,Month-to-month,Yes
34,1284.0,59,One year,No
64,544.2,2,Month-to-month,Yes
40,880.1999999999999,71,Two year,No
32,537.5999999999999,5,Month-to-month,No
54,657.0,27,Month-to-month,No
38,626.4000000000001,1,Month-to-month,Yes
31,487.20000000000005,63,One year,No
19,1320.0,46,One year,Yes
28,663.5999999999999,72,Two year,No
56,730.2,34,Month-to-month,No
55,940.8000000000001,24,One year,No
51,835.8000000000001,72,Two year,No
55,718.2,60,Two year,No
51,922.8000000000001,68,One year,No
35,238.20000000000002,8,Two year,No
47,811.8000000000001,34,Two year,No
32,540.0,6,Month-to-month,No
44,770.4000000000001,2,Month-to-month,No
51,980.4000000000001,31,One year,No
55,306.6,20,Month-to-month,No
50,240.0,1,Month-to-month,No
41,1161.0,62,One year,Yes
32,907.8000000000001,70,Two year,No
47,1182.0,10,Month-to-month,Yes
59,285.6,39,Two year,No
34,770.4000000000001,46,Two year,No
22,1024.1999999999998,6,Month-to-month,Yes
46,921.5999999999999,72,Two year,No
21,662.4000000000001,18,Month-to-month,No
27,1302.6,71,Two year,No
34,1215.6,40,Month-to-month,Yes
27,834.5999999999999,1,Month-to-month,Yes
34,1239.0,58,One year,Yes
37,1248.0,70,Two year,Yes
41,303.0,42,Two year,No
22,364.79999999999995,34,One year,No
51,240.60000000000002,5,Month-to-month,No
23,1015.1999999999999,25,Month-to-month,No
19,1034.4,2,Month-to-month,Yes
30,1244.4,55,One year,No
60,1334.4,21,Month-to-month,Yes
60,1056.0,70,Two year,No
28,1276.1999999999998,61,Month-to-month,No
64,949.8000000000001,43,Two year,No
40,1237.1999999999998,47,One year,No
33,767.4000000000001,5,Month-to-month,No
48,309.6,62,Two year,No
28,1073.4,16,Month-to-month,Yes
33,1147.1999999999998,7,Month-to-month,Yes
25,306.6,14,Month-to-month,No
21,1091.4,60,One year,Yes
57,538.2,34,Month-to-month,No
21,1302.6,50,One year,Yes
42,300.6,38,Two year,No
20,889.1999999999999,70,One year,No
49,1065.6,37,Month-to-month,No
20,946.1999999999999,4,Month-to-month,Yes
44,1119.0,60,Month-to-month,No
46,856.8000000000001,62,One year,No
49,532.8,1,Month-to-month,Yes
36,950.4000000000001,36,Month-to-month,No
38,244.79999999999998,44,Two year,No
22,1200.0,55,One year,Yes
35,1260.0,72,Two year,No
45,237.60000000000002,12,One year,Yes
59,370.20000000000005,13,Month-to-month,No
39,1078.8000000000002,1,Month-to-month,Yes
38,246.60000000000002,15,One year,No
23,1018.1999999999999,65,Two year,No
18,397.79999999999995,12,One year,No
22,1104.0,72,Two year,No
58,1077.6,72,Two year,No
29,1389.6,72,Two year,No
43,1021.8000000000001,52,Two year,No
63,298.20000000000005,2,Month-to-month,No
51,772.1999999999999,5,Month-to-month,No
31,246.0,68,Two year,No
43,1201.8000000000002,62,One year,Yes
62,1032.6,72,Two year,No
44,609.5999999999999,1,Month-to-month,Yes
26,1068.0,66,One year,No
43,777.5999999999999,72,Two year,No
64,237.60000000000002,26,One year,No
39,1120.8000000000002,64,Two year,No
64,883.8000000000001,20,Month-to-month,Yes
47,1141.1999999999998,3,Month-to-month,Yes
60,1135.8000000000002,22,Month-to-month,Yes
34,967.1999999999999,4,Month-to-month,Yes
43,468.0,62,Two year,No
53,246.0,5,Month-to-month,No
18,1026.6,59,One year,Yes
25,316.79999999999995,3,Two year,No
52,1178.4,72,Two year,No
32,1170.6,57,One year,No
64,239.39999999999998,66,Two year,No
39,609.5999999999999,60,Month-to-month,Yes
31,1196.4,45,Two year,No
43,417.59999999999997,3,Month-to-month,No
45,1261.1999999999998,15,Month-to-month,Yes
40,721.8,51,One year,No
31,777.0,60,One year,No
41,655.8,33,Month-to-month,No
19,1321.1999999999998,10,Month-to-month,Yes
62,231.60000000000002,26,One year,No
43,1006.8000000000001,6,Month-to-month,Yes
31,1335.0,67,One year,No
24,429.59999999999997,49,One year,No
20,240.60000000000002,1,Month-to-month,No
64,1012.1999999999999,7,Month-to-month,No
40,1326.0,27,One year,No
63,1094.4,37,One year,No
60,1206.6,63,Month-to-month,Yes
64,1071.6,31,Month-to-month,No
62,1246.1999999999998,50,Month-to-month,Yes
35,973.1999999999999,32,Month-to-month,No
55,295.20000000000005,1,Month-to-month,Yes
52,974.4000000000001,63,One year,No
32,1131.6,30,Month-to-month,No
42,1393.1999999999998,71,Two year,No
54,1266.6,53,Two year,No
45,1186.8000000000002,12,Month-to-month,Yes
27,1132.8000000000002,50,Month-to-month,No
56,234.0,2,Month-to-month,No
34,1179.6,9,Month-to-month,Yes
56,1126.1999999999998,17,Month-to-month,Yes
39,1267.1999999999998,56,One year,No
43,976.1999999999999,67,Two year,No
61,1206.0,9,Month-to-month,Yes
42,676.8,4,Month-to-month,No
34,784.1999999999999,19,One year,No
30,239.39999999999998,8,Month-to-month,No
37,1335.0,71,Two year,No
42,874.1999999999999,10,Month-to-month,Yes
21,1068.0,15,Month-to-month,No
27,1273.1999999999998,72,One year,No
20,240.60000000000002,12,One year,No
58,302.4,72,Two year,No
62,882.5999999999999,1,Month-to-month,Yes
35,904.8000000000001,23,Month-to-month,No
64,786.5999999999999,72,Two year,No
53,968.4000000000001,26,Month-to-month,No
64,1254.6,21,One year,No
39,289.79999999999995,60,One year,No
51,245.39999999999998,12,Month-to-month,No
64,904.8000000000001,16,Month-to-month,No
25,956.4000000000001,63,One year,No
57,980.4000000000001,22,Month-to-month,No
61,915.5999999999999,32,Month-to-month,No
36,952.8000000000001,3,Month-to-month,Yes
59,973.8000000000001,13,Month-to-month,Yes
58,1245.0,68,Two year,No
54,1037.4,30,One year,No
23,901.1999999999999,16,Month-to-month,No
43,967.1999999999999,33,Two year,No
51,231.60000000000002,72,Two year,No
62,1015.1999999999999,4,Month-to-month,Yes
23,403.20000000000005,12,One year,No
54,999.0,4,Month-to-month,No
50,970.1999999999999,0,Two year,No
39,948.5999999999999,6,Month-to-month,Yes
38,1296.6,65,One year,No
23,238.79999999999998,15,Month-to-month,No
23,252.60000000000002,24,One year,No
21,361.79999999999995,13,Month-to-month,No
47,958.1999999999999,24,Month-to-month,No
28,786.0,72,Two year,No
47,1249.1999999999998,54,Month-to-month,No
48,892.8000000000001,3,Month-to-month,Yes
41,246.0,4,Month-to-month,No
26,1096.1999999999998,32,Month-to-month,No
20,1188.6,35,Month-to-month,Yes
48,246.0,35,Two year,No
57,539.4000000000001,2,Month-to-month,Yes
54,907.1999999999999,8,Month-to-month,No
53,661.2,22,Month-to-month,No
41,707.4000000000001,15,Month-to-month,No
48,1141.1999999999998,22,Month-to-month,No
23,536.4000000000001,1,Month-to-month,Yes
19,305.4,71,Two year,No
37,681.0,4,Month-to-month,No
45,981.0,25,Month-to-month,No
28,1033.1999999999998,32,Month-to-month,No
21,357.6,7,Month-to-month,No
32,246.0,17,One year,No
23,730.8,8,Month-to-month,No
47,879.0,56,Two year,No
55,548.4000000000001,1,Month-to-month,Yes
19,1203.6,8,Month-to-month,Yes
32,231.0,7,Month-to-month,Yes
28,250.20000000000002,3,Month-to-month,No
25,928.1999999999999,71,Two year,No
43,1152.0,2,Month-to-month,Yes
62,1086.6,1,Month-to-month,Yes
61,1126.1999999999998,49,Month-to-month,No
22,841.1999999999999,58,Two year,No
23,364.20000000000005,44,Month-to-month,Yes
43,911.4000000000001,59,Two year,No
21,1296.6,71,Two year,Yes
36,838.8000000000001,1,Month-to-month,Yes
37,903.0,11,Month-to-month,No
50,1245.0,62,One year,Yes
37,659.4000000000001,35,One year,No
29,234.0,20,Month-to-month,No
64,235.20000000000002,40,Two year,No
18,574.2,39,One year,No
43,1039.1999999999998,1,Month-to-month,Yes
31,285.0,72,Two year,No
55,967.1999999999999,33,Month-to-month,Yes
54,525.5999999999999,12,Month-to-month,No
28,237.0,1,Month-to-month,No
53,229.79999999999998,27,Month-to-month,No
30,235.20000000000002,34,One year,No
60,963.5999999999999,56,Two year,No
20,292.20000000000005,58,Two year,No
50,303.0,22,Two year,No
23,313.20000000000005,10,Two year,No
27,240.0,13,Two year,No
22,1023.5999999999999,35,Month-to-month,Yes
40,840.0,34,Month-to-month,Yes
27,1131.6,4,Month-to-month,Yes
61,248.39999999999998,72,Two year,No
19,843.5999999999999,2,Month-to-month,No
30,1144.1999999999998,7,Month-to-month,Yes
57,906.0,27,Month-to-month,Yes
19,834.5999999999999,4,Month-to-month,No
37,238.20000000000002,37,Two year,No
18,240.0,21,Month-to-month,No
54,1150.1999999999998,53,One year,No
26,1081.1999999999998,18,Month-to-month,Yes
34,827.4000000000001,2,Month-to-month,Yes
26,1194.6,32,Month-to-month,Yes
28,249.0,23,One year,No
32,601.8,3,Month-to-month,No
41,703.8,71,Two year,No
55,1150.8000000000002,9,Month-to-month,No
52,594.0,1,Month-to-month,No
47,689.4000000000001,18,Month-to-month,Yes
48,643.8,12,One year,Yes
22,961.1999999999999,71,Two year,No
61,292.79999999999995,64,One year,No
31,480.59999999999997,4,Month-to-month,No
28,234.0,23,Month-to-month,No
26,612.5999999999999,39,Month-to-month,No
51,652.2,28,One year,No
29,1016.4000000000001,5,Month-to-month,No
52,1033.1999999999998,45,Month-to-month,No
52,844.1999999999999,37,Month-to-month,No
18,1320.0,60,Two year,No
57,1207.1999999999998,8,Month-to-month,Yes
39,1138.8000000000002,47,One year,No
46,1005.0,26,Month-to-month,Yes
25,1059.6,3,Month-to-month,Yes
28,837.0,50,Month-to-month,No
58,859.1999999999999,27,Month-to-month,No
54,1105.1999999999998,8,Month-to-month,Yes
31,283.79999999999995,62,Two year,No
47,982.1999999999999,71,Two year,No
52,301.20000000000005,66,Two year,No
38,1376.4,68,Two year,No
54,589.8,13,Month-to-month,No
22,970.8000000000001,56,One year,No
36,953.4000000000001,38,Month-to-month,Yes
31,1085.4,14,Month-to-month,Yes
43,231.60000000000002,16,One year,No
21,842.4000000000001,14,Month-to-month,No
42,837.0,32,Month-to-month,Yes
62,651.0,8,One year,No
59,1191.6,43,Month-to-month,No
42,888.0,52,One year,No
35,603.0,3,Month-to-month,No
57,237.60000000000002,29,One year,No
25,235.79999999999998,1,Month-to-month,Yes
56,523.8,12,Month-to-month,Yes
57,426.0,16,Month-to-month,No
31,969.0,40,One year,No
49,474.0,5,Month-to-month,Yes
55,1165.1999999999998,40,Month-to-month,Yes
50,234.60000000000002,36,One year,No
40,960.0,5,Month-to-month,Yes
32,1016.4000000000001,10,Month-to-month,Yes
50,1074.6,2,Month-to-month,Yes
42,1087.1999999999998,23,Month-to-month,Yes
34,240.60000000000002,26,One year,No
50,1348.8000000000002,72,Two year,No
64,602.4000000000001,34,Month-to-month,No
19,747.0,10,Month-to-month,No
31,668.4000000000001,14,One year,No
57,1080.6,23,Month-to-month,Yes
57,235.79999999999998,47,Two year,No
56,1071.0,24,Month-to-month,No
23,1188.6,49,Month-to-month,Yes
23,648.0,20,One year,No
20,837.0,2,Month-to-month,Yes
24,588.5999999999999,2,Month-to-month,Yes
25,681.0,22,Two year,No
59,1176.6,7,Month-to-month,Yes
32,253.20000000000002,1,Month-to-month,No
64,1159.8000000000002,59,Month-to-month,No
46,294.0,58,One year,No
50,1374.0,41,Month-to-month,Yes
47,950.4000000000001,59,Two year,No
56,834.5999999999999,3,Month-to-month,No
44,240.60000000000002,32,Two year,No
53,1186.1999999999998,46,Month-to-month,No
46,309.0,0,Two year,No
55,971.4000000000001,2,Month-to-month,Yes
50,235.20000000000002,52,One year,No
54,891.5999999999999,13,Month-to-month,Yes
44,1076.4,11,Month-to-month,Yes
50,1051.8000000000002,32,Month-to-month,No
21,1205.4,17,Month-to-month,Yes
39,897.0,16,Month-to-month,No
19,1289.4,51,One year,No
27,904.1999999999999,29,One year,No
22,779.4000000000001,70,Two year,No
27,1205.4,71,Two year,No
50,822.0,41,One year,No
55,966.5999999999999,1,Month-to-month,No
30,975.0,7,Month-to-month,No
48,1084.8000000000002,25,One year,Yes
64,1074.6,67,One year,No
53,668.4000000000001,5,Month-to-month,No
62,297.6,15,Month-to-month,No
41,240.0,20,Month-to-month,No
32,673.8,3,Month-to-month,Yes
46,1262.4,54,One year,No
25,234.60000000000002,42,One year,No
22,957.0,9,Month-to-month,No
46,1169.4,63,Two year,No
64,291.0,69,Two year,No
21,295.20000000000005,69,Two year,No
29,601.8,40,Month-to-month,No
62,475.20000000000005,60,Two year,No
19,1132.8000000000002,4,Month-to-month,Yes
44,1078.1999999999998,71,Two year,No
48,947.4000000000001,37,Month-to-month,Yes
53,1186.1999999999998,32,Month-to-month,No
53,646.2,39,Two year,No
43,291.0,38,One year,No
60,1073.4,52,Two year,No
44,1263.0,48,Month-to-month,No
22,714.0,70,Two year,No
37,846.5999999999999,20,Month-to-month,No
28,990.0,50,One year,No
27,538.2,19,One year,Yes
57,739.2,25,One year,No
55,588.5999999999999,12,Month-to-month,No
23,1267.8000000000002,39,Month-to-month,Yes
25,895.8000000000001,7,Month-to-month,Yes
40,795.0,23,One year,No
64,232.79999999999998,27,Month-to-month,No
43,1032.6,47,Month-to-month,No
63,229.79999999999998,26,Two year,No
60,776.4000000000001,14,Month-to-month,Yes
29,1248.6,11,Month-to-month,Yes
43,231.0,2,Month-to-month,No
30,983.4000000000001,26,Month-to-month,No
57,1375.8000000000002,72,Two year,No
35,240.0,63,Two year,No
42,237.60000000000002,71,Two year,No
50,781.8000000000001,11,Month-to-month,No
64,235.79999999999998,14,One year,No
57,1067.4,13,Two year,No
60,242.39999999999998,6,Month-to-month,No
29,902.4000000000001,11,Month-to-month,No
61,681.5999999999999,18,Month-to-month,No
53,426.59999999999997,1,Month-to-month,Yes
21,906.0,32,Month-to-month,No
22,427.20000000000005,29,One year,No
54,723.0,3,Month-to-month,No
25,1141.8000000000002,2,Month-to-month,Yes
59,1159.8000000000002,13,Month-to-month,Yes
45,484.20000000000005,41,Month-to-month,No
48,226.20000000000002,1,Month-to-month,No
26,658.2,7,Month-to-month,No
46,771.5999999999999,52,One year,No
31,295.79999999999995,45,Two year,No
57,913.1999999999999,70,Two year,No
58,224.39999999999998,53,Two year,No
39,1175.4,62,One year,No
28,1129.1999999999998,60,Month-to-month,No
40,964.8000000000001,3,Month-to-month,Yes
18,1141.1999999999998,23,Month-to-month,No
63,376.20000000000005,1,Month-to-month,Yes
54,868.1999999999999,67,One year,No
38,1077.0,12,Month-to-month,Yes
43,992.4000000000001,71,Two year,No
63,238.79999999999998,25,One year,No
53,645.5999999999999,5,Month-to-month,No
40,618.5999999999999,26,One year,No
18,235.79999999999998,1,One year,No
57,528.5999999999999,70,One year,No
32,1368.0,72,Two year,No
38,1132.8000000000002,60,One year,Yes
64,1204.8000000000002,32,Month-to-month,No
26,238.20000000000002,1,Month-to-month,Yes
26,651.0,14,One year,No
27,960.0,13,Month-to-month,No
43,1318.8000000000002,6,Month-to-month,Yes
58,950.4000000000001,46,Two year,No
52,1216.1999999999998,15,Month-to-month,Yes
42,1131.6,43,Month-to-month,No
43,597.5999999999999,39,Two year,No
28,720.5999999999999,21,Month-to-month,Yes
55,645.0,57,Month-to-month,No
19,1121.4,53,One year,No
24,1054.8000000000002,18,Month-to-month,No
35,721.8,1,Month-to-month,Yes
44,732.5999999999999,58,One year,No
51,1248.6,71,Two year,No
44,1191.0,35,One year,No
34,1028.4,3,Month-to-month,No
60,1258.1999999999998,38,One year,No
61,829.8000000000001,35,Two year,No
41,1085.4,7,Month-to-month,Yes
42,893.4000000000001,47,Two year,No
24,605.4000000000001,14,Month-to-month,No
23,720.0,20,Month-to-month,No
41,1023.0,66,Two year,No
50,233.39999999999998,15,Month-to-month,No
46,249.0,42,Two year,No
60,946.8000000000001,17,Month-to-month,No
39,1254.0,37,One year,No
43,592.8,12,Month-to-month,No
45,1131.0,53,One year,Yes
38,300.0,60,Two year,No
24,306.6,18,Month-to-month,No
34,898.8000000000001,1,Month-to-month,Yes
37,841.8000000000001,3,Month-to-month,No
58,832.8000000000001,9,Month-to-month,No
37,963.0,1,Month-to-month,Yes
39,1117.8000000000002,56,One year,No
45,828.0,17,Month-to-month,Yes
57,796.1999999999999,11,Month-to-month,Yes
24,834.5999999999999,7,Month-to-month,No
18,242.39999999999998,69,Two year,No
49,1032.0,19,Month-to-month,Yes
30,963.5999999999999,3,Month-to-month,Yes
47,244.79999999999998,54,Two year,No
40,285.0,62,One year,No
36,1086.6,24,Month-to-month,Yes
49,845.4000000000001,62,Month-to-month,No
47,789.0,17,Month-to-month,No
46,295.20000000000005,9,Month-to-month,No
62,831.0,64,Two year,No
46,910.8000000000001,2,Month-to-month,Yes
47,550.2,1,Month-to-month,Yes
33,599.4000000000001,16,Month-to-month,Yes
57,295.79999999999995,72,Two year,No
36,1084.8000000000002,30,One year,No
35,1210.1999999999998,49,Month-to-month,No
18,904.1999999999999,61,Two year,No
31,1046.4,47,Month-to-month,No
64,772.8000000000001,20,Month-to-month,No
19,939.5999999999999,34,Month-to-month,Yes
45,296.4,70,Two year,No
47,1270.1999999999998,54,One year,No
55,1179.6,61,One year,No
21,923.4000000000001,3,Month-to-month,Yes
18,233.39999999999998,13,One year,No
25,1153.8000000000002,16,Month-to-month,Yes
46,704.4000000000001,3,Month-to-month,No
56,241.79999999999998,25,Month-to-month,No
20,774.0,30,Month-to-month,No
49,342.0,21,Month-to-month,No
27,543.5999999999999,1,Month-to-month,Yes
27,232.79999999999998,15,Month-to-month,Yes
36,1085.4,23,Month-to-month,No
63,1261.8000000000002,45,Month-to-month,No
51,997.8000000000001,24,One year,No
50,1081.8000000000002,11,Month-to-month,Yes
40,540.5999999999999,1,Month-to-month,Yes
45,1238.4,56,Two year,No
49,909.5999999999999,1,Month-to-month,Yes
24,233.39999999999998,1,Month-to-month,No
46,951.5999999999999,7,Month-to-month,Yes
25,1065.6,55,Two year,No
18,370.79999999999995,2,Month-to-month,Yes
